lease_id,cmu_name,grow_area_name,grow_area_type,waterbody,rainfall_desc,rainfall_thresh_days,rainfall_thresh_in,emerg_cond,latitude,longitude
L-871,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15092089,-83.00864485
L-872,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15031525,-83.00847275
L-873,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.1497096,-83.00830066
L-862,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15339335,-83.0073141
L-863,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15278771,-83.007142
L-864,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15218206,-83.00696992
L-865,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15157642,-83.00679782
L-866,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15097077,-83.00662574
L-867,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15036512,-83.00645365
L-858,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15268091,-83.00556429
L-859,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15207525,-83.00539221
L-860,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15146961,-83.00522013
L-856,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15194266,-83.00388711
L-857,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15133702,-83.00371504
L-849,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14605561,-83.00521086
L-840,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14655439,-83.00380531
L-831,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14702741,-83.00247233
L-841,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14594875,-83.00363324
L-832,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14642175,-83.00230027
L-851,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.1448443,-83.00486673
L-842,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14534308,-83.00346118
L-833,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.1458161,-83.00212822
L-834,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14521044,-83.00195617
L-843,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14473744,-83.00328912
L-852,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14423865,-83.00469467
L-853,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.143631,-83.00452042
L-844,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14413178,-83.00311707
L-835,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14460479,-83.00178411
L-854,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14302469,-83.00434815
L-845,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14352612,-83.00294501
L-836,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14399912,-83.00161208
L-855,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14241839,-83.00417587
L-846,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14292047,-83.00277297
L-750,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15938477,-82.99449319
L-744,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.1584975,-82.9914014
L-745,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15864533,-82.99191652
L-746,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15879452,-82.99243112
L-747,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15894235,-82.99294624
L-748,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15909018,-82.99346137
L-749,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.1592366,-82.99397685
L-670,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16801809,-83.07685322
L-669,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16856688,-83.07689388
L-923,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16857082,-83.0851236
L-970,241_30,PELICAN REEF,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17113278,-83.08875318
W-140,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.04713538,-84.33499422
W-139,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.04621024,-84.3338797
W-109,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05523324,-84.3368289
W-110,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05389497,-84.33682468
W-122,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05523074,-84.33788169
W-117,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05523199,-84.33735529
W-133,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05388997,-84.33893023
W-127,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05522949,-84.33840808
W-132,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05522823,-84.33893447
W-128,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05389122,-84.33840385
W-118,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05389373,-84.33735107
W-123,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05389247,-84.33787746
W-129,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05255296,-84.33839961
W-134,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.0525517,-84.338926
W-119,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05255546,-84.33734685
W-111,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05255671,-84.33682047
W-124,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05255421,-84.33787323
W-112,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05121845,-84.33681626
W-125,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05121595,-84.33786901
W-130,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.0512147,-84.33839538
W-120,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.0512172,-84.33734263
W-113,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.04826172,-84.33634712
W-136,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05522698,-84.33946087
W-137,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05388871,-84.33945662
W-135,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05656522,-84.33946509
W-103,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05389622,-84.3362983
W-104,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05255795,-84.33629409
W-102,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05523448,-84.33630251
W-105,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.05121969,-84.33628988
W-107,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.04844395,-84.33586447
W-106,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.04988143,-84.33628568
W-114,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.04680539,-84.33535809
W-115,237_22,OYSTER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.04588026,-84.33424356
L-740,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.1571034,-82.98485345
L-743,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15811013,-82.99067368
L-741,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15638578,-82.98501469
L-742,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15770933,-82.98929161
L-837,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14339348,-83.00144004
L-838,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14278782,-83.001268
L-847,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14231481,-83.00260092
L-848,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14170917,-83.00242887
L-839,250_30,DOG ISLAND EAST,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14218216,-83.00109596
L-893,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15389221,-83.00590845
L-894,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15328655,-83.00573638
L-892,250_30,DOG ISLAND NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15254832,-83.00405918
W-201,237_22,SKIPPER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.04422724,-84.35774673
W-202,237_22,SKIPPER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.0437229,-84.35798462
W-204,237_22,SKIPPER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.04274437,-84.35860867
W-203,237_22,SKIPPER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.04321856,-84.35822252
W-205,237_22,SKIPPER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.04230777,-84.35910324
W-206,237_22,SKIPPER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.04188324,-84.35951567
W-207,237_22,SKIPPER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.04143027,-84.35972288
W-208,237_22,SKIPPER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.0409666,-84.35987774
W-209,237_22,SKIPPER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.04048108,-84.35992518
W-210,237_22,SKIPPER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.03998407,-84.35991616
W-215,237_22,SKIPPER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.03729245,-84.36035307
W-212,237_22,SKIPPER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.03729712,-84.35892272
W-216,237_22,SKIPPER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.0368037,-84.36035088
W-213,237_22,SKIPPER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.03680836,-84.35892054
W-211,237_22,SKIPPER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.03778587,-84.3589249
W-214,237_22,SKIPPER BAY,AUZ, ,"7 days >3.58"" Ochlock SP",7,3.58,NO,30.03778121,-84.36035526
L-752,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15855277,-82.98955949
L-751,250_30,CORRIGAN'S NORTH,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.15674168,-82.98495102
L-8006,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14210341,-83.01038696
L-8013,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14226305,-83.01213594
L-8014,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14161419,-83.01170006
L-8015,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14111206,-83.01238738
L-8020,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14178875,-83.01347248
L-8021,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.1409065,-83.01297984
L-8022,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14094318,-83.01363617
L-8004,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14078643,-83.00877367
L-8011,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14347564,-83.01248057
L-8010,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14414928,-83.01267203
L-8009,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14475558,-83.01284436
L-8003,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.1413975,-83.00892892
L-8005,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14018012,-83.00860139
L-8002,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14068039,-83.00719154
L-8001,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14115462,-83.005855
L-8016,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14428127,-83.01418091
L-8017,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14367498,-83.01400859
L-8019,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14239505,-83.01364479
L-8018,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14300133,-83.01381712
L-8012,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14286934,-83.01230826
L-8008,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.13970587,-83.0099379
L-8007,250_30,DOG ISLAND,AUZ, ,"3 days >6.67"" Cedar Key Forestry",3,6.67,NO,29.14037454,-83.00987629
F-46,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91779493,-84.40308004
F-45,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91786949,-84.40340059
F-44,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91794221,-84.40372134
F-43,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91801492,-84.4040421
F-42,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91808764,-84.40436285
F-41,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91816036,-84.4046836
F-40,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91823307,-84.40500436
F-39,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91830579,-84.40532511
F-38,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.9183785,-84.40564587
F-37,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91845121,-84.40596662
F-36,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91852393,-84.40628738
F-35,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91859676,-84.4066081
F-34,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91866935,-84.40692889
F-33,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91874206,-84.40724965
F-32,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91881477,-84.4075704
F-31,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91888748,-84.40789116
F-30,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91896019,-84.40821192
F-29,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.9190329,-84.40853268
F-28,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.9191056,-84.40885344
F-27,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91917831,-84.4091742
F-26,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91924984,-84.40949477
F-25,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91932372,-84.40981572
F-24,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91939642,-84.41013648
F-23,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91946913,-84.41045724
F-22,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91954183,-84.410778
F-21,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91961453,-84.41109876
F-20,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91968723,-84.41141953
F-19,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91975993,-84.41174029
F-18,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91983263,-84.41206105
F-17,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91990763,-84.41238185
F-16,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.91997803,-84.41270258
F-15,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.92005072,-84.41302335
F-14,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.92012342,-84.41334411
F-13,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.92019612,-84.41366488
F-12,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.92026881,-84.41398565
F-11,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.92034151,-84.41430641
F-10,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.9204142,-84.41462718
F-09,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.92048689,-84.41494795
F-08,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.92055958,-84.41526872
F-07,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.92070086,-84.41629869
F-06,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.92075103,-84.41662458
F-05,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.92080284,-84.41695065
F-04,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.92085465,-84.41727672
F-03,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.92090647,-84.41760278
F-02,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.92095828,-84.41792885
F-01,467_18,ALLIGATOR HARBOR,AUZ, ,"Emerg Cond/4 days >9.13""",4,9.13,YES,29.92101009,-84.41825491
L-6048,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.1761518,-83.07918261
L-6049,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17560302,-83.07914194
L-6050,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17505423,-83.07910128
L-6051,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17450544,-83.07906062
L-6052,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17395665,-83.07901996
L-6053,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17340786,-83.0789793
L-6055,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17231028,-83.07889798
L-6056,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.1717615,-83.07885732
L-6057,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17121271,-83.07881667
L-6058,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17066392,-83.07877601
L-6059,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17011513,-83.07873535
L-6060,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16956634,-83.0786947
L-6061,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16901755,-83.07865404
L-6066,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.1662736,-83.07845077
L-6068,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16517602,-83.07836947
L-6071,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16333562,-83.07881806
L-6072,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16280003,-83.0789603
L-6054,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.17285907,-83.07893864
L-6062,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16846876,-83.07861339
L-6070,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.16387121,-83.07867583
L-6069,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.1644068,-83.07853359
L-6043,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15495843,-83.07927348
L-6034,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15802088,-83.07492194
L-6036,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15694971,-83.07520643
L-6040,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15480735,-83.0757754
L-6042,241_30,GULF JACKSON,AUZ, ,"EmergCond/3 days >10.5"" Cedar Key Forestry",3,10.5,YES,29.15461511,-83.07759556
